gm_name,n_grams,counts,percent
Средства по уходу за напольными покрытиями,универсальный очиститель,2,0.9950248756218906
Средства по уходу за напольными покрытиями,ухода forbo,7,3.482587064676617
Средства по уходу за напольными покрытиями,ухода homaclean,3,1.492537313432836
Средства по уходу за напольными покрытиями,чистящее tuba,2,0.9950248756218906
Средство антиплесень,clean prosept,2,3.8461538461538463
Средство антиплесень,fungi clean,3,5.769230769230769
Средство антиплесень,fungi stop,3,5.769230769230769
Средство антиплесень,prosept fungi,4,7.6923076923076925
Средство антиплесень,stop концентрат,2,3.8461538461538463
Средство антиплесень,антиплесень дерева,3,5.769230769230769
Средство антиплесень,антиплесень лакра,2,3.8461538461538463
Средство антиплесень,био оптимист,3,5.769230769230769
Средство антиплесень,дерева опти,3,5.769230769230769
Средство антиплесень,защита плесени,3,5.769230769230769
Средство антиплесень,опти био,3,5.769230769230769
Средство антиплесень,плесени fungi,2,3.8461538461538463
Средство антиплесень,плесени prosept,4,7.6923076923076925
Средство антиплесень,средство антиплесень,2,3.8461538461538463
Средство антиплесень,средство удаления,2,3.8461538461538463
Средство антиплесень,удаления плесени,2,3.8461538461538463
Средство для снятия обоев,kleo мл,2,22.22222222222222
Средство для снятия обоев,обоев kleo,2,22.22222222222222
Средство для снятия обоев,снятия обоев,2,22.22222222222222
Средство для снятия обоев,средство снятия,2,22.22222222222222
Средство для удаления цемента,cement cleaner,3,21.428571428571427
Средство для удаления цемента,cleaner prosept,2,14.285714285714286
Средство для удаления цемента,средство удаления,2,14.285714285714286
Средство для удаления цемента,удаления цемента,2,14.285714285714286
Средство для удаления цемента,цемента cement,2,14.285714285714286
Стабилизаторы напряжения,стабилизатор напряжения,3,13.043478260869565
Стаканы,antik fx,2,0.8438818565400844
Стаканы,best fx,2,0.8438818565400844
Стаканы,bogema fx,2,0.8438818565400844
Стаканы,bogema gold,2,0.8438818565400844
Стаканы,europa fx,2,0.8438818565400844
Стаканы,fixsen antik,2,0.8438818565400844
Стаканы,fixsen best,2,0.8438818565400844
Стаканы,fixsen bogema,4,1.6877637130801688
Стаканы,fixsen europa,2,0.8438818565400844
Стаканы,fixsen kvadro,4,1.6877637130801688
Стаканы,fixsen luksor,2,0.8438818565400844
Стаканы,fixsen metra,2,0.8438818565400844
Стаканы,fixsen modern,2,0.8438818565400844
Стаканы,fixsen noble,2,0.8438818565400844
Стаканы,fixsen style,2,0.8438818565400844
Стаканы,gold fx,2,0.8438818565400844
Стаканы,grohe essentials,2,0.8438818565400844
Стаканы,grohe selection,2,0.8438818565400844
Стаканы,hansgrohe logis,2,0.8438818565400844
Стаканы,kvadro fx,4,1.6877637130801688
Стаканы,luksor fx,2,0.8438818565400844
Стаканы,metra fx,2,0.8438818565400844
Стаканы,modern fx,2,0.8438818565400844
Стаканы,noble fx,2,0.8438818565400844
Стаканы,selection cube,2,0.8438818565400844
Стаканы,style fx,2,0.8438818565400844
Стаканы,wasserkraft ammer,2,0.8438818565400844
Стаканы,wasserkraft berkel,2,0.8438818565400844
Стаканы,wasserkraft donau,3,1.2658227848101267
Стаканы,wasserkraft exter,3,1.2658227848101267
Стаканы,wasserkraft isar,3,1.2658227848101267
Стаканы,wasserkraft isen,2,0.8438818565400844
Стаканы,wasserkraft leine,2,0.8438818565400844
Стаканы,wasserkraft lippe,2,0.8438818565400844
Стаканы,wasserkraft oder,2,0.8438818565400844
Стаканы,wasserkraft rhein,2,0.8438818565400844
Стаканы,wasserkraft wern,2,0.8438818565400844
Стаканы,двойной fixsen,11,4.641350210970464
Стаканы,двойной wasserkraft,11,4.641350210970464
Стаканы,стакан керамический,2,0.8438818565400844
Стаканы,стакан стеклянный,57,24.050632911392405
Стаканы,стеклянный fixsen,15,6.329113924050633
Стаканы,стеклянный grohe,3,1.2658227848101267
Стаканы,стеклянный hansgrohe,3,1.2658227848101267
Стаканы,стеклянный wasserkraft,15,6.329113924050633
Стаканы,стеклянный двойной,21,8.860759493670885
Стальные задвижки,ду ру,5,33.333333333333336
Стальные задвижки,задвижка нж,5,33.333333333333336
Стальные задвижки,нж ду,5,33.333333333333336
Стальные муфты,муфта стальная,6,50.0
Стальные муфты,стальная ду,6,50.0
Стальные отводы,крутоизогнутый ду,4,11.428571428571429
Стальные отводы,однорезьбовой ду,6,17.142857142857142
Стальные отводы,отвод ду,6,17.142857142857142
Стальные отводы,отвод крутоизогнутый,13,37.142857142857146
Стальные отводы,отвод однорезьбовой,6,17.142857142857142
Стальные радиаторы,logatrend profil,22,6.358381502890174
Стальные радиаторы,logatrend vk,24,6.936416184971098
Стальные радиаторы,profil вт,46,13.294797687861271
Стальные радиаторы,vk profil,24,6.936416184971098
Стальные радиаторы,бок подкл,22,6.358381502890174
Стальные радиаторы,вт бок,22,6.358381502890174
Стальные радиаторы,вт ниж,24,6.936416184971098
Стальные радиаторы,кроншт buderus,46,13.294797687861271
Стальные радиаторы,ниж подкл,24,6.936416184971098
Стальные радиаторы,подкл кроншт,46,13.294797687861271
Стальные радиаторы,радиатор logatrend,46,13.294797687861271
Стальные сгоны,сгон ду,6,100.0
Стальные фитинги,altstream упак,2,0.975609756097561
Стальные фитинги,вн valtec,5,2.4390243902439024
Стальные фитинги,вн вн,5,2.4390243902439024
Стальные фитинги,вн нар,4,1.951219512195122
Стальные фитинги,вр valtec,12,5.853658536585366
Стальные фитинги,вр нр,3,1.4634146341463414
Стальные фитинги,гайкой valtec,4,1.951219512195122
Стальные фитинги,муфта нержавеющей,15,7.317073170731708
Стальные фитинги,накидной гайкой,4,1.951219512195122
Стальные фитинги,нар valtec,4,1.951219512195122
Стальные фитинги,нержавеющей стали,43,20.975609756097562
Стальные фитинги,нр altstream,5,2.4390243902439024
Стальные фитинги,нр valtec,12,5.853658536585366
Стальные фитинги,нр нр,2,0.975609756097561
Стальные фитинги,сгон нр,2,0.975609756097561
Стальные фитинги,стали valtec,6,2.926829268292683
Стальные фитинги,стали вн,9,4.390243902439025
Стальные фитинги,стали вр,12,5.853658536585366
Стальные фитинги,стали накидной,4,1.951219512195122
Стальные фитинги,стали нр,12,5.853658536585366
Стальные фитинги,тройник нержавеющей,13,6.341463414634147
Стальные фитинги,угольник нержавеющей,14,6.829268292682927
Стальные фитинги,фр сгон,3,1.4634146341463414
Стальные фитинги,фр футорка,3,1.4634146341463414
Стальные фитинги,футорка вр,3,1.4634146341463414
Стальные фланцы,атм отв,3,4.477611940298507
Стальные фланцы,ду атм,18,26.865671641791046
Стальные фланцы,отв болты,3,4.477611940298507
Стальные фланцы,стальной ду,18,26.865671641791046
Стальные фланцы,фланец стальной,18,26.865671641791046
Стамески,арефино россия,5,8.333333333333334
Стамески,двухкомпонентная усиленная,5,8.333333333333334
Стамески,деревянная рукоятка,11,18.333333333333332
Стамески,долото двухкомпонентная,5,8.333333333333334
Стамески,плоская деревянная,5,8.333333333333334
Стамески,рукоятка арефино,5,8.333333333333334
Стамески,стамеска деревянная,6,10.0
Стамески,стамеска долото,5,8.333333333333334
Стамески,стамеска плоская,6,10.0
Стамески,усиленная рукоятка,5,8.333333333333334
Станки заточные,заточки цепей,3,10.0
Станки заточные,станок заточки,3,10.0
Станки заточные,станок точильный,4,13.333333333333334
Станки заточные,точильный тс,3,10.0
Станки заточные,тс вихрь,3,10.0
Станки камнерезные,камнерезный fubag,2,25.0
Станки камнерезные,станок камнерезный,2,25.0
Станки рейсмусовые,приставка рейсмусовая,3,30.0
Станки рейсмусовые,рейсмусовая td,3,30.0
Станки рейсмусовые,рейсмусовый belmash,2,20.0
Станки рейсмусовые,станок рейсмусовый,2,20.0
Станки универсальные,белмаш сдм,2,16.666666666666668
Станки универсальные,сдм серийные,2,16.666666666666668
Станки универсальные,станок белмаш,5,41.666666666666664
Станции автоматического водоснабжения,auto dp,2,0.9900990099009901
Станции автоматического водоснабжения,auto jet,11,5.445544554455446
Станции автоматического водоснабжения,auto js,4,1.9801980198019802
Станции автоматического водоснабжения,auto mh,8,3.9603960396039604
Станции автоматического водоснабжения,auto qb,3,1.4851485148514851
Станции автоматического водоснабжения,grundfos hydrojet,2,0.9900990099009901
Станции автоматического водоснабжения,grundfos mq,2,0.9900990099009901
Станции автоматического водоснабжения,hydrojet jp,2,0.9900990099009901
Станции автоматического водоснабжения,hz schuko,2,0.9900990099009901
Станции автоматического водоснабжения,jet unipump,6,2.9702970297029703
Станции автоматического водоснабжения,jp pt,2,0.9900990099009901
Станции автоматического водоснабжения,mq kw,2,0.9900990099009901
Станции автоматического водоснабжения,pt hz,2,0.9900990099009901
Станции автоматического водоснабжения,schuko hu,2,0.9900990099009901
Станции автоматического водоснабжения,вибра погружная,4,1.9801980198019802
Станции автоматического водоснабжения,водоснабжения grundfos,3,1.4851485148514851
Станции автоматического водоснабжения,насосная станция,57,28.217821782178216
Станции автоматического водоснабжения,погружная насосная,18,8.910891089108912
Станции автоматического водоснабжения,систем водоснабжения,2,0.9900990099009901
Станции автоматического водоснабжения,станция auto,29,14.356435643564357
Станции автоматического водоснабжения,станция grundfos,4,1.9801980198019802
Станции автоматического водоснабжения,установка систем,2,0.9900990099009901
Статор насоса,jet jet,3,17.647058823529413
Статор насоса,jet js,2,11.764705882352942
Статор насоса,jet unipump,3,17.647058823529413
Статор насоса,js ротора,2,11.764705882352942
Статор насоса,ротора unipump,2,11.764705882352942
Статор насоса,статор jet,5,29.41176470588235
Стекломагниевый лист,лист стекломагниевый,3,25.0
Стекломагниевый лист,пр китай,3,25.0
Стекломагниевый лист,стандарт пр,3,25.0
Стекломагниевый лист,стекломагниевый стандарт,3,25.0
Стеклообои,decor wd,22,7.857142857142857
Стеклообои,glass silver,2,0.7142857142857143
Стеклообои,os рогожка,3,1.0714285714285714
Стеклообои,oscar os,5,1.7857142857142858
Стеклообои,silver рогожка,2,0.7142857142857143
Стеклообои,wel коллекция,7,2.5
Стеклообои,wellton classika,6,2.142857142857143
Стеклообои,wellton decor,22,7.857142857142857
Стеклообои,wellton optima,5,1.7857142857142858
Стеклообои,wellton wel,3,1.0714285714285714
Стеклообои,wellton wo,7,2.5
Стеклообои,wellton wо,5,1.7857142857142858
Стеклообои,wellton рогожка,3,1.0714285714285714
Стеклообои,wellton сlassika,2,0.7142857142857143
Стеклообои,wo коллекция,5,1.7857142857142858
Стеклообои,елка мелкая,2,0.7142857142857143
Стеклообои,елка средняя,3,1.0714285714285714
Стеклообои,коллекция wellton,13,4.642857142857143
Стеклообои,мелкая мх,2,0.7142857142857143
Стеклообои,потолочная мх,2,0.7142857142857143
Стеклообои,рогожка крупная,4,1.4285714285714286
Стеклообои,рогожка потолочная,4,1.4285714285714286
Стеклообои,рогожка средняя,5,1.7857142857142858
Стеклообои,ромб мх,2,0.7142857142857143
Стеклообои,ромб особый,2,0.7142857142857143
Стеклообои,средняя мх,3,1.0714285714285714
Стеклообои,стеклообои colours,2,0.7142857142857143
Стеклообои,стеклообои glass,2,0.7142857142857143
Стеклообои,стеклообои oscar,5,1.7857142857142858
Стеклообои,стеклообои wellton,20,7.142857142857143
Стеклообои,стеклообои рогожка,2,0.7142857142857143
Стеклообои,стеклообои ромб,3,1.0714285714285714
Стеклообои,стеклообои ёлка,2,0.7142857142857143
Стеклохолст малярный,wellton эконом,2,6.0606060606060606
Стеклохолст малярный,паутинка oscar,3,9.090909090909092
Стеклохолст малярный,паутинка polinet,2,6.0606060606060606
Стеклохолст малярный,паутинка wellton,4,12.121212121212121
Стеклохолст малярный,стеклохолст паутинка,11,33.333333333333336
Стержни для клеевых пистолетов,термоклеящих пистолетов,4,20.0
Стержни-удлинители,color expert,2,10.526315789473685
Стержни-удлинители,металлическая matrix,2,10.526315789473685
Стержни-удлинители,ручка телескопическая,2,10.526315789473685
Стержни-удлинители,стержень металлический,2,10.526315789473685
Стержни-удлинители,стержень телескопический,4,21.05263157894737
Стержни-удлинители,телескопическая металлическая,2,10.526315789473685
Стержни-удлинители,телескопический color,2,10.526315789473685
Стойки для душа,ba aa,2,3.7037037037037037
Стойки для душа,esko sr,3,5.555555555555555
Стойки для душа,vidima фреш,2,3.7037037037037037
Стойки для душа,душа vidima,2,3.7037037037037037
Стойки для душа,душа wasserkraft,2,3.7037037037037037
Стойки для душа,душевая wasserkraft,6,11.11111111111111
Стойки для душа,душевая стойка,3,5.555555555555555
Стойки для душа,стойка esko,3,5.555555555555555
Стойки для душа,стойка душа,6,11.11111111111111
Стойки для душа,стойка душевая,6,11.11111111111111
Стойки для душа,фреш ba,2,3.7037037037037037
Стойки для туалета,fixsen fx,3,9.090909090909092
Стойки для туалета,wasserkraft напольный,6,18.181818181818183
Стойки для туалета,стойка туалета,12,36.36363636363637
Стойки для туалета,туалета fixsen,3,9.090909090909092
Стойки для туалета,туалета wasserkraft,9,27.272727272727273
Стол для пикника,palisad camping,4,14.285714285714286
Стол для пикника,алюминиевый palisad,2,7.142857142857143
Стол для пикника,мдф palisad,2,7.142857142857143
Стол для пикника,прямоугольный holzhof,2,7.142857142857143
Стол для пикника,складной алюминиевый,3,10.714285714285714
Стол для пикника,стол прямоугольный,2,7.142857142857143
Стол для пикника,стол складной,4,14.285714285714286
Стол для пикника,столешница мдф,2,7.142857142857143
Столбы заборные,столб ушами,2,25.0
Столбы заборные,ушами черный,2,25.0
Стремянки,алюминиевая двусторонняя,3,1.098901098901099
Стремянки,алюминиевая ступеней,8,2.93040293040293
Стремянки,алюминиевая ступени,4,1.465201465201465
Стремянки,алюминиевые ступени,8,2.93040293040293
Стремянки,большой полкой,3,1.098901098901099
Стремянки,высота большой,3,1.098901098901099
Стремянки,двусторонняя ступеней,4,1.465201465201465
Стремянки,двусторонняя ступени,4,1.465201465201465
Стремянки,двухсторонняя ступеней,2,0.7326007326007326
Стремянки,двухсторонняя ступени,3,1.098901098901099
Стремянки,компактная ступеней,4,1.465201465201465
Стремянки,компактная ступени,2,0.7326007326007326
Стремянки,органайзером универсал,3,1.098901098901099
Стремянки,оцинкованная викарт,8,2.93040293040293
Стремянки,покрытием сибртех,4,1.465201465201465
Стремянки,полимерным покрытием,4,1.465201465201465
Стремянки,полкой safety,3,1.098901098901099
Стремянки,профиль алюминиевые,8,2.93040293040293
Стремянки,профиль стальные,5,1.8315018315018314
Стремянки,раб высота,4,1.465201465201465
Стремянки,стальная двусторонняя,5,1.8315018315018314
Стремянки,стальная компактная,6,2.197802197802198
Стремянки,стальная ступеней,3,1.098901098901099
Стремянки,стальная ступени,7,2.5641025641025643
Стремянки,стальной профиль,13,4.761904761904762
Стремянки,стальные ступени,5,1.8315018315018314
Стремянки,стремянка алюминиевая,15,5.4945054945054945
Стремянки,стремянка двухсторонняя,5,1.8315018315018314
Стремянки,стремянка стальная,21,7.6923076923076925
Стремянки,стремянка ступеней,18,6.593406593406593
Стремянки,стремянка ступени,5,1.8315018315018314
Стремянки,ступеней органайзером,2,0.7326007326007326
Стремянки,ступеней оцинкованная,8,2.93040293040293
Стремянки,ступеней раб,2,0.7326007326007326
Стремянки,ступеней сибртех,14,5.128205128205129
Стремянки,ступеней стальная,2,0.7326007326007326
Стремянки,ступеней стальной,8,2.93040293040293
Стремянки,ступени полимерным,3,1.098901098901099
Стремянки,ступени раб,2,0.7326007326007326
Стремянки,ступени сибртех,22,8.058608058608058
Стремянки,ступени стальная,2,0.7326007326007326
Стремянки,ступени стальной,5,1.8315018315018314
Стремянки,универсал сибртех,2,0.7326007326007326
Строительные миксеры,elitech мс,3,7.5
Строительные миксеры,industrial вт,2,5.0
Строительные миксеры,ingco industrial,2,5.0
Строительные миксеры,вт мин,2,5.0
Строительные миксеры,дрель мд,3,7.5
Строительные миксеры,мд коробке,2,5.0
Строительные миксеры,миксер ingco,2,5.0
Строительные миксеры,миксер дрель,3,7.5
Строительные миксеры,миксер строительный,4,10.0
Строительные миксеры,строительный elitech,2,5.0
Строительные сетки,glass ячейка,2,5.882352941176471
Строительные сетки,stels glass,2,5.882352941176471
Строительные сетки,армирующая фасадная,3,8.823529411764707
Строительные сетки,сетка армирующая,3,8.823529411764707
Строительные сетки,сетка малярная,2,5.882352941176471
Строительные сетки,сетка фасадная,2,5.882352941176471
Строительные сетки,сетка штукатурная,3,8.823529411764707
Строительные сетки,фасадная stels,2,5.882352941176471
Строительные сетки,штукатурная интерьер,3,8.823529411764707
Строительные сетки,ячейка смх,3,8.823529411764707
Строительные штативы,bosch bt,4,20.0
Строительные штативы,строительный штатив,3,15.0
Строительные штативы,штатив bosch,4,20.0
Строительные штативы,штатив элевационный,2,10.0
Строительные штативы,элевационный elitech,2,10.0
Строительный кирпич,nf mstera,2,0.9009009009009009
Строительный кирпич,взксм винзили,4,1.8018018018018018
Строительный кирпич,кирпич одинарный,25,11.26126126126126
Строительный кирпич,кирпич полуторный,11,4.954954954954955
Строительный кирпич,кирпич строительный,9,4.054054054054054
Строительный кирпич,красный кемма,5,2.2522522522522523
Строительный кирпич,красный пустотность,4,1.8018018018018018
Строительный кирпич,одинарный красный,4,1.8018018018018018
Строительный кирпич,одинарный полнотелый,22,9.90990990990991
Строительный кирпич,одинарный пустотелый,2,0.9009009009009009
Строительный кирпич,полнотелый одинарный,4,1.8018018018018018
Строительный кирпич,полнотелый полуторный,2,0.9009009009009009
Строительный кирпич,полнотелый рядовой,24,10.81081081081081
Строительный кирпич,полуторный красный,3,1.3513513513513513
Строительный кирпич,полуторный полнотелый,3,1.3513513513513513
Строительный кирпич,полуторный пустотелый,6,2.7027027027027026
Строительный кирпич,пустотелый рядовой,8,3.6036036036036037
Строительный кирпич,пустотность кемма,4,1.8018018018018018
Строительный кирпич,рельефный чайковский,2,0.9009009009009009
Строительный кирпич,рядовой mstera,2,0.9009009009009009
Строительный кирпич,рядовой взксм,4,1.8018018018018018
Строительный кирпич,рядовой кушва,2,0.9009009009009009
Строительный кирпич,рядовой лср,2,0.9009009009009009
Строительный кирпич,рядовой ревда,4,1.8018018018018018
Строительный кирпич,рядовой рельефный,2,0.9009009009009009
Строительный кирпич,рядовой спп,4,1.8018018018018018
Строительный кирпич,рядовой челябинск,2,0.9009009009009009
Строительный кирпич,спп екатеринбург,5,2.2522522522522523
Строительный кирпич,строительный полнотелый,6,2.7027027027027026
Строительный кирпич,строительный пустотелый,3,1.3513513513513513
Строительный кирпич,щелевой строительный,2,0.9009009009009009
Стропы,magnus profi,12,33.333333333333336
Стропы,стп magnus,12,33.333333333333336
Стропы,строп стп,12,33.333333333333336
Струбцины,образная sparta,4,12.5
Струбцины,образная сибртех,3,9.375
Струбцины,струбцина образная,11,34.375
Струбцины,струбцина пружинная,3,9.375
Струбцины,струбцина тип,8,25.0
Стусла,заготовок stayer,2,15.384615384615385
Стусла,стусло заготовок,2,15.384615384615385
Стяжка эксцентриковая,белый цинк,2,22.22222222222222
Стяжка эксцентриковая,дсп белый,2,22.22222222222222
Сумка-холодильник,palisad camping,3,25.0
Сумка-холодильник,сумка холодильник,2,16.666666666666668
Счетчик воды,qn час,3,4.6875
Счетчик воды,антимагн универсальный,2,3.125
Счетчик воды,воды антимагн,2,3.125
Счетчик воды,воды норма,3,4.6875
Счетчик воды,воды пульсар,2,3.125
Счетчик воды,воды универсальный,2,3.125
Счетчик воды,ду qn,3,4.6875
Счетчик воды,ду штуцерами,2,3.125
Счетчик воды,комплектом присоединения,3,4.6875
Счетчик воды,норма свк,4,6.25
Счетчик воды,пульсар универсальный,2,3.125
Счетчик воды,свк комплектом,3,4.6875
Счетчик воды,счетчик воды,10,15.625
Счетчик воды,универсальный ду,3,4.6875
Счетчик воды,универсальный штуцеров,2,3.125
Счетчик воды,час штуцерами,2,3.125
Счетчик воды,штуцерами час,2,3.125
Счетчики газа,адап ду,2,9.523809523809524
Счетчики газа,газа npm,2,9.523809523809524
Счетчики газа,ду газдевайс,2,9.523809523809524
Счетчики газа,счетчик газа,3,14.285714285714286
Счетчики газа,фильтром адап,2,9.523809523809524
Счетчики электроэнергии,екат вр,2,3.225806451612903
Счетчики электроэнергии,класс точн,4,6.451612903225806
Счетчики электроэнергии,се класс,3,4.838709677419355
Счетчики электроэнергии,счетчик однофазный,2,3.225806451612903
Счетчики электроэнергии,счетчик се,3,4.838709677419355
Счетчики электроэнергии,точн многотариф,2,3.225806451612903
Счетчики электроэнергии,точн тариф,2,3.225806451612903
Счетчики электроэнергии,тр энергомера,2,3.225806451612903
Сэндвич-панели,сэндвич панель,3,100.0
ТЭН для котла,ariston vls,2,1.7241379310344827
ТЭН для котла,mix дымок,5,4.310344827586207
ТЭН для котла,блок тэн,5,4.310344827586207
ТЭН для котла,дымок нерж,5,4.310344827586207
ТЭН для котла,квт zota,5,4.310344827586207
ТЭН для котла,квт терморегулятором,4,3.4482758620689653
ТЭН для котла,квт эконом,5,4.310344827586207
ТЭН для котла,колпаком котла,5,4.310344827586207
ТЭН для котла,котла твердотоп,5,4.310344827586207
ТЭН для котла,нагревательный элемент,9,7.758620689655173
ТЭН для котла,нерж сталь,5,4.310344827586207
ТЭН для котла,сталь квт,5,4.310344827586207
ТЭН для котла,сэв квт,4,3.4482758620689653
ТЭН для котла,твердотоп mix,5,4.310344827586207
ТЭН для котла,тэн квт,7,6.0344827586206895
ТЭН для котла,тэн колпаком,5,4.310344827586207
ТЭН для котла,тэн эл,2,1.7241379310344827
ТЭН для котла,тэнб квт,5,4.310344827586207
ТЭН для котла,тэнб сэв,4,3.4482758620689653
ТЭН для котла,эконом арт,3,2.586206896551724
ТЭН для котла,эл плиты,2,1.7241379310344827
ТЭН для котла,элемент ariston,6,5.172413793103448
Талреп,din упаковке,3,16.666666666666668
Талреп,кольцо din,3,16.666666666666668
Талреп,крюк кольцо,4,22.22222222222222
Талреп,талреп крюк,4,22.22222222222222
Талреп,упаковке ярлык,3,16.666666666666668
Тапочки,войлочной подошве,19,21.348314606741575
Тапочки,меховые войлочной,9,10.112359550561798
Тапочки,подошве размер,19,21.348314606741575
Тапочки,размер белые,6,6.741573033707865
Тапочки,размер коричневые,6,6.741573033707865
Тапочки,размер черные,6,6.741573033707865
Тапочки,тапочки меховые,9,10.112359550561798
Тапочки,чуни войлочной,9,10.112359550561798
Теплицы,cover it,2,4.0
Теплицы,it eco,2,4.0
Теплицы,shelterlogic светорассеивающий,3,6.0
Теплицы,коробке shelterlogic,4,8.0
Теплицы,многофункциональная coverit,2,4.0
Теплицы,поликарбоната каркас,2,4.0
Теплицы,поликарбоната усиленная,2,4.0
Теплицы,светорассеивающий тент,6,12.0
Теплицы,светорассеивающим тентом,2,4.0
Теплицы,тентом cover,2,4.0
Теплицы,теплица коробке,5,10.0
Теплицы,теплица многофункциональная,2,4.0
Теплицы,теплица поликарбоната,4,8.0
Теплицы,теплица светорассеивающим,2,4.0
Теплицы,усиленная каркас,2,4.0
Теплоизоляция PIR,плита теплоизоляционная,2,33.333333333333336
Теплоизоляция PIR,теплоизоляционная технониколь,2,33.333333333333336
Теплоизоляция PIR,технониколь logicpir,2,33.333333333333336
Теплоноситель,thermagent эко,2,25.0
Теплоноситель,теплоноситель thermagent,2,25.0
Теплоноситель,теплоноситель технология,2,25.0
Теплоноситель,технология уюта,2,25.0
Теплосчетчик,mono rm,3,14.285714285714286
Теплосчетчик,rm ду,3,14.285714285714286
Теплосчетчик,sanext механический,3,14.285714285714286
Теплосчетчик,ду универсальный,3,14.285714285714286
Теплосчетчик,механический mono,3,14.285714285714286
Теплосчетчик,теплосчетчик sanext,3,14.285714285714286
Терки строительные,россия сибртех,2,6.896551724137931
Терки строительные,терка покрытием,3,10.344827586206897
Терки строительные,терка полиуретановая,7,24.137931034482758
Термометр биметаллический,аксиальный кт,2,10.0
Термометр биметаллический,биметаллический аксиальный,2,10.0
Термометр биметаллический,бт росма,3,15.0
Термометр биметаллический,кт бт,3,15.0
Термометр биметаллический,термометр биметаллический,3,15.0
Термометры,термометр тбн,2,11.11111111111111
Терморегуляторы,alfareg rtc,2,5.128205128205129
Терморегуляторы,mst электромеханический,2,5.128205128205129
Терморегуляторы,rtc датчиком,2,5.128205128205129
Терморегуляторы,датчиком программируемый,2,5.128205128205129
Терморегуляторы,жидкокристаллический квт,2,5.128205128205129
Терморегуляторы,программируемый жидкокристаллический,2,5.128205128205129
Терморегуляторы,терморегулятор alfareg,3,7.6923076923076925
Терморегуляторы,терморегулятор pst,3,7.6923076923076925
Терморегуляторы,терморегулятор тр,2,5.128205128205129
Терморегуляторы,электромеханический квт,2,5.128205128205129
Термостат,display danfoss,2,16.666666666666668
Термостат,icon display,2,16.666666666666668
Термостат,комнатный сенсорный,2,16.666666666666668
Термостат,термостат комнатный,2,16.666666666666668
Термоэлектрические приводы,twa нормально,3,20.0
Термоэлектрические приводы,нормально открытый,2,13.333333333333334
Термоэлектрические приводы,открытый danfoss,2,13.333333333333334
Термоэлектрические приводы,привод термоэлектрический,3,20.0
Термоэлектрические приводы,термоэлектрический twa,3,20.0
Террасная доска,bark robust,4,1.9801980198019802
Террасная доска,cm decking,6,2.9702970297029703
Террасная доска,cm garden,4,1.9801980198019802
Террасная доска,cm stair,4,1.9801980198019802
Террасная доска,decking natur,7,3.4653465346534653
Террасная доска,decking vintage,3,1.4851485148514851
Террасная доска,decking серий,4,1.9801980198019802
Террасная доска,garden classic,3,1.4851485148514851
Террасная доска,mix vintage,4,1.9801980198019802
Террасная доска,natur mix,4,1.9801980198019802
Террасная доска,natur венге,2,0.9900990099009901
Террасная доска,robust черное,2,0.9900990099009901
Террасная доска,robust эбен,2,0.9900990099009901
Террасная доска,vintage bark,4,1.9801980198019802
Террасная доска,доска decking,2,0.9900990099009901
Террасная доска,доска лиственницы,3,1.4851485148514851
Террасная доска,доска террасная,5,2.4752475247524752
Террасная доска,древесно полимерный,7,3.4653465346534653
Террасная доска,клипс крепежом,2,0.9900990099009901
Террасная доска,монтажных клипс,2,0.9900990099009901
Террасная доска,набор монтажных,2,0.9900990099009901
Террасная доска,несущая лага,2,0.9900990099009901
Террасная доска,панель универсальная,4,1.9801980198019802
Террасная доска,паркет садовый,4,1.9801980198019802
Террасная доска,паркет террасный,7,3.4653465346534653
Террасная доска,полимерная венге,2,0.9900990099009901
Террасная доска,полимерная шоколад,2,0.9900990099009901
Террасная доска,полимерный decking,7,3.4653465346534653
Террасная доска,профиль decking,2,0.9900990099009901
Террасная доска,садовый cm,4,1.9801980198019802
Террасная доска,ступень cm,3,1.4851485148514851
Террасная доска,террасная доска,3,1.4851485148514851
Террасная доска,террасная полимерная,5,2.4752475247524752
Террасная доска,террасный древесно,7,3.4653465346534653
Террасная доска,торцевая доска,2,0.9900990099009901
Террасная доска,угловой профиль,2,0.9900990099009901
Террасная доска,универсальная cm,4,1.9801980198019802
Террасная доска,черное дерево,5,2.4752475247524752
Тесьма для оверлока,perion velours,6,5.2631578947368425
Тесьма для оверлока,ronse светло,8,7.017543859649122
Тесьма для оверлока,тесьма boston,6,5.2631578947368425
Тесьма для оверлока,тесьма dublin,8,7.017543859649122
Тесьма для оверлока,тесьма objekta,4,3.508771929824561
Тесьма для оверлока,тесьма ontario,6,5.2631578947368425
Тесьма для оверлока,тесьма perion,6,5.2631578947368425
Тесьма для оверлока,тесьма pisa,4,3.508771929824561
Тесьма для оверлока,тесьма quickstep,8,7.017543859649122
Тесьма для оверлока,тесьма ronse,22,19.29824561403509
Тесьма для оверлока,тесьма tallinn,9,7.894736842105263
Техническая теплоизоляция,базальт огнезащит,2,0.7434944237918215
Техническая теплоизоляция,изодом ппи,20,7.434944237918216
Техническая теплоизоляция,изоляции стыков,2,0.7434944237918215
Техническая теплоизоляция,изоляция изодом,20,7.434944237918216
Техническая теплоизоляция,комплект изоляции,2,0.7434944237918215
Техническая теплоизоляция,материалы базальт,2,0.7434944237918215
Техническая теплоизоляция,мбор тизол,2,0.7434944237918215
Техническая теплоизоляция,мин плита,2,0.7434944237918215
